Index,Random,Target_PDF,PDF,Social_PS,JPSP_Section,Journal,Year,Title,Journal_full,num_studiesa,na,DA,commentsa,codera,num_studiesb,nb,DB,commentsb,coderb,coder_dif,coder_disagree,ChrisResolve,ChrisNotes,ChrisD,N,D
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
2,1,1,1,NA,,EJP,2016,Predicting self?confident behaviour with implicit and explicit self?esteem measures,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,2824,b,,Kyle,1,745,m,,Anthony,2079,1,717,This resulted in afinal sample of N=717 participants. B design. Changed da,,717,b
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
12,2,2,2,NA,,EJP,2016,Student characteristics and behaviours in childhood predict self?reported health in middle adulthood,European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,6518,b,,Kyle,1,4764,m,,Anthony,1754,1,6518,"Longitudinal data. Using first wave, since thos were used for non-long analyses",,6518,b
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
24,3,3,3,NA,,EJP,2016,"Self?regulation and personality profiles: Empirical development, longitudinal stability and predictive ability",European Journal of Personality,1,NA,,,Kyle,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,394,b,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,1437,m,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,1043,1,394,using pairs as unit of analysis,,394,b
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
19,4,4,4,NA,,EJP,2016,The structure and sources of right?wing authoritarianism and social dominance orientation,European Journal of Personality,1,NA,,based on pairs of twins with repeated measures being the multiple ratings of the twins,Kyle,1,NA,,Contained within a twin studies longitudinal dataset but each participant was the unit of analysis,Anthony,NA,NA,NA,,,NA,NA
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,111,b,,Kyle,4,111,b,,Anthony,0,0,NA,,,111,b
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,165,b,,Kyle,4,165,b,,Anthony,0,0,NA,,,165,b
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,364,b,,Kyle,4,364,b,,Anthony,0,0,NA,,,364,b
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,427,b,,Kyle,4,427,,,Anthony,0,0,NA,typo on design. Fixed,,427,b
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,532,b,,Kyle,4,NA,,,Anthony,NA,NA,532,,,532,b
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,NA,,,Kyle,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,NA,,,Kyle,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,NA,,,Kyle,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,NA,,,Kyle,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
11,5,5,5,NA,,EJP,2016,Collective narcissism predicts hypersensitivity to in-group insult and direct and indirect retaliatory intergroup hostility,European Journal of Personality,5,NA,,,Kyle,4,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,90,b,"3 speed dates, but df based on n not n*3",Kyle,1,90,b,691 dates but analysis at person level,Anthony,0,0,NA,,,90,b
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
33,6,6,6,NA,,EJP,2016,How alluring are dark personalities? The dark triad and attractiveness in speed dating,European Journal of Personality,1,NA,,"3 speed dates, but df based on n not n*3",Kyle,1,NA,,691 dates but analysis at person level,Anthony,NA,NA,NA,,,NA,NA
5,7,7,7,NA,,EJP,2016,The relationship between right?wing attitudes and cognitive style: A comparison of self?report and behavioural measures of rigidity and intolerance of ambiguity,European Journal of Personality,NA,NA,,,Kyle,0,NA,,Meta-analysis,Anthony,NA,NA,NA,,,NA,NA
5,7,7,7,NA,,EJP,2016,The relationship between right?wing attitudes and cognitive style: A comparison of self?report and behavioural measures of rigidity and intolerance of ambiguity,European Journal of Personality,NA,NA,,,Kyle,0,NA,,Meta-analysis,Anthony,NA,NA,NA,,,NA,NA
5,7,7,7,NA,,EJP,2016,The relationship between right?wing attitudes and cognitive style: A comparison of self?report and behavioural measures of rigidity and intolerance of ambiguity,European Journal of Personality,NA,NA,,,Kyle,0,NA,,Meta-analysis,Anthony,NA,NA,NA,,,NA,NA
5,7,7,7,NA,,EJP,2016,The relationship between right?wing attitudes and cognitive style: A comparison of self?report and behavioural measures of rigidity and intolerance of ambiguity,European Journal of Personality,NA,NA,,,Kyle,0,NA,,Meta-analysis,Anthony,NA,NA,NA,,,NA,NA
5,7,7,7,NA,,EJP,2016,The relationship between right?wing attitudes and cognitive style: A comparison of self?report and behavioural measures of rigidity and intolerance of ambiguity,European Journal of Personality,NA,NA,,,Kyle,0,NA,,Meta-analysis,Anthony,NA,NA,NA,,,NA,NA
